x,y,value
11,29,32
12,29,32
13,29,32
14,29,32
15,29,32
16,29,32
17,29,32
18,29,32
19,29,32
20,29,32
21,29,32
22,29,32
23,29,32
24,29,32
25,29,32
26,29,32
27,29,32
28,29,32
29,29,32
30,29,32
31,29,32
32,29,32
33,29,32
34,29,32
35,29,32
36,29,32
37,29,32
38,29,32
39,29,32
40,29,32
41,29,32
42,29,32
43,29,32
44,29,32
45,29,32
46,29,32
47,29,32
48,29,32
49,29,32
50,29,32
51,29,32
52,29,32
53,29,32
54,29,32
55,29,32
56,29,32
57,29,32
58,29,32
59,29,32
60,29,32
61,29,32
62,29,32
63,29,32
64,29,32
65,29,32
66,29,32
67,29,32
68,29,32
69,29,32
70,29,32
71,29,32
72,29,32
73,29,32
74,29,32
75,29,32
76,29,32
77,29,32
78,29,32
79,29,32
0,30,32
1,30,32
2,30,32
3,30,32
4,30,32
5,30,32
6,30,32
7,30,32
8,30,32
9,30,32
10,30,32
11,30,32
12,30,32
13,30,32
14,30,32
15,30,32
16,30,32
17,30,32
18,30,32
19,30,32
20,30,32
21,30,32
22,30,32
23,30,32
24,30,32
25,30,32
26,30,32
27,30,32
28,30,32
29,30,32
30,30,32
31,30,32
32,30,32
33,30,32
34,30,32
35,30,32
36,30,32
37,30,32
38,30,32
39,30,32
40,30,32
41,30,32
42,30,32
43,30,32
44,30,32
45,30,32
46,30,32
47,30,32
48,30,32
49,30,32
50,30,32
51,30,32
52,30,32
53,30,32
54,30,32
55,30,32
56,30,32
57,30,32
58,30,32
59,30,32
60,30,32
61,30,32
62,30,32
63,30,32
64,30,32
65,30,32
66,30,32
67,30,32
68,30,32
69,30,32
70,30,32
71,30,32
72,30,32
73,30,32
74,30,32
75,30,32
76,30,32
77,30,32
78,30,32
79,30,32
0,31,32
1,31,32
2,31,32
3,31,32
4,31,32
5,31,32
6,31,32
7,31,32
8,31,32
9,31,32
10,31,32
11,31,32
12,31,32
13,31,32
14,31,32
15,31,32
16,31,32
17,31,32
18,31,32
19,31,32
20,31,32
21,31,32
22,31,32
23,31,32
24,31,32
25,31,32
26,31,32
27,31,32
28,31,32
29,31,32
30,31,32
31,31,32
32,31,32
33,31,32
34,31,32
35,31,32
36,31,32
37,31,32
38,31,32
39,31,32
40,31,32
41,31,32
42,31,32
43,31,32
44,31,32
45,31,32
46,31,32
47,31,32
48,31,32
49,31,32
50,31,32
51,31,32
52,31,32
53,31,32
54,31,32
55,31,32
56,31,32
57,31,32
58,31,32
59,31,32
60,31,32
61,31,32
62,31,32
63,31,32
64,31,32
65,31,32
66,31,32
67,31,32
68,31,32
69,31,32
70,31,32
71,31,32
72,31,32
73,31,32
74,31,32
75,31,32
76,31,32
77,31,32
78,31,32
79,31,32
0,32,32
1,32,32
2,32,32
3,32,32
4,32,32
5,32,32
6,32,32
7,32,32
8,32,32
9,32,32
10,32,32
11,32,32
12,32,32
13,32,32
14,32,32
15,32,32
16,32,32
17,32,32
18,32,32
19,32,32
20,32,32
21,32,32
22,32,32
23,32,32
24,32,32
25,32,32
26,32,32
27,32,32
28,32,32
29,32,32
30,32,32
31,32,32
32,32,32
33,32,32
34,32,32
35,32,32
36,32,32
37,32,32
38,32,32
39,32,32
40,32,32
41,32,32
42,32,32
43,32,32
44,32,32
45,32,32
46,32,32
47,32,32
48,32,32
49,32,32
50,32,32
51,32,32
52,32,32
53,32,32
54,32,32
55,32,32
56,32,32
57,32,32
58,32,32
59,32,32
60,32,32
61,32,32
62,32,32
63,32,32
64,32,32
65,32,32
66,32,32
67,32,32
68,32,32
69,32,32
70,32,32
71,32,32
72,32,32
73,32,32
74,32,32
75,32,32
76,32,32
77,32,32
78,32,32
79,32,32
0,33,32
1,33,32
2,33,32
3,33,32
4,33,32
5,33,32
6,33,32
7,33,32
8,33,32
9,33,32
10,33,32
11,33,32
12,33,32
13,33,32
14,33,32
15,33,32
16,33,32
17,33,32
18,33,32
19,33,32
20,33,32
21,33,32
22,33,32
23,33,32
24,33,32
25,33,32
26,33,32
27,33,32
28,33,32
29,33,32
30,33,32
31,33,32
32,33,32
33,33,32
34,33,32
35,33,32
36,33,32
37,33,32
38,33,32
39,33,32
40,33,32
41,33,32
42,33,32
43,33,32
44,33,32
45,33,32
46,33,32
47,33,32
48,33,32
49,33,32
50,33,32
51,33,32
52,33,32
53,33,32
54,33,32
55,33,32
56,33,32
57,33,32
58,33,32
59,33,32
60,33,32
61,33,32
62,33,32
63,33,32
64,33,32
65,33,32
66,33,32
67,33,32
68,33,32
69,33,32
70,33,32
71,33,32
72,33,32
73,33,32
74,33,32
75,33,32
76,33,32
77,33,32
78,33,32
79,33,32
0,34,32
1,34,32
2,34,32
3,34,32
4,34,32
5,34,32
6,34,32
7,34,32
8,34,32
9,34,32
10,34,32
11,34,32
12,34,32
13,34,32
14,34,32
15,34,32
16,34,32
17,34,32
18,34,32
19,34,32
20,34,32
21,34,32
22,34,32
23,34,32
24,34,32
25,34,32
26,34,32
27,34,32
28,34,32
29,34,32
30,34,32
31,34,32
32,34,32
33,34,32
34,34,32
35,34,32
36,34,32
37,34,32
38,34,32
39,34,32
40,34,32
41,34,32
42,34,32
43,34,32
44,34,32
45,34,32
46,34,32
47,34,32
48,34,32
49,34,32
50,34,32
51,34,32
52,34,32
53,34,32
54,34,32
55,34,32
56,34,32
57,34,32
58,34,32
59,34,32
60,34,32
61,34,32
62,34,32
63,34,32
64,34,32
65,34,32
66,34,32
67,34,32
68,34,32
69,34,32
70,34,32
71,34,32
72,34,32
73,34,32
74,34,32
75,34,32
76,34,32
77,34,32
78,34,32
79,34,32
0,35,32
1,35,32
2,35,32
3,35,32
4,35,32
5,35,32
6,35,32
7,35,32
8,35,32
9,35,32
10,35,32
11,35,32
12,35,32
13,35,32
14,35,32
15,35,32
16,35,32
17,35,32
18,35,32
19,35,32
20,35,32
21,35,32
22,35,32
23,35,32
24,35,32
25,35,32
26,35,32
27,35,32
28,35,32
29,35,32
30,35,32
31,35,32
32,35,32
33,35,32
34,35,32
35,35,32
36,35,32
37,35,32
38,35,32
39,35,32
40,35,32
41,35,32
42,35,32
43,35,32
44,35,32
45,35,32
46,35,32
47,35,32
48,35,32
49,35,32
50,35,32
51,35,32
52,35,32
53,35,32
54,35,32
55,35,32
56,35,32
57,35,32
58,35,32
59,35,32
60,35,32
61,35,32
62,35,32
63,35,32
64,35,32
65,35,32
66,35,32
67,35,32
68,35,32
69,35,32
70,35,32
71,35,32
72,35,32
73,35,32
74,35,32
75,35,32
76,35,32
77,35,32
78,35,32
79,35,32
0,36,32
1,36,32
2,36,32
3,36,32
4,36,32
5,36,32
6,36,32
7,36,32
8,36,32
9,36,32
10,36,32
11,36,32
12,36,32
13,36,32
14,36,32
15,36,32
16,36,32
17,36,32
18,36,32
19,36,32
20,36,32
21,36,32
22,36,32
23,36,32
24,36,32
25,36,32
26,36,32
27,36,32
28,36,32
29,36,32
30,36,32
31,36,32
32,36,32
33,36,32
34,36,32
35,36,32
36,36,32
37,36,32
38,36,32
39,36,32
40,36,32
41,36,32
42,36,32
43,36,32
44,36,32
45,36,32
46,36,32
47,36,32
48,36,32
49,36,32
50,36,32
51,36,32
52,36,32
53,36,32
54,36,32
55,36,32
56,36,32
57,36,32
58,36,32
59,36,32
60,36,32
61,36,32
62,36,32
63,36,32
64,36,32
65,36,32
66,36,32
67,36,32
68,36,32
69,36,32
70,36,32
71,36,32
72,36,32
73,36,32
74,36,32
75,36,32
76,36,32
77,36,32
78,36,32
79,36,32
0,37,32
1,37,32
2,37,32
3,37,32
4,37,32
5,37,32
6,37,32
7,37,32
8,37,32
9,37,32
10,37,32
11,37,32
12,37,32
13,37,32
14,37,32
15,37,32
16,37,32
17,37,32
18,37,32
19,37,32
20,37,32
21,37,32
22,37,32
23,37,32
24,37,32
25,37,32
26,37,32
27,37,32
28,37,32
29,37,32
30,37,32
31,37,32
32,37,32
33,37,32
34,37,32
35,37,32
36,37,32
37,37,32
38,37,32
39,37,32
40,37,32
41,37,32
42,37,32
43,37,32
44,37,32
45,37,32
46,37,32
47,37,32
48,37,32
49,37,32
50,37,32
51,37,32
52,37,32
53,37,32
54,37,32
55,37,32
56,37,32
57,37,32
58,37,32
59,37,32
60,37,32
61,37,32
62,37,32
63,37,32
64,37,32
65,37,32
66,37,32
67,37,32
68,37,32
69,37,32
70,37,32
71,37,32
72,37,32
73,37,32
74,37,32
75,37,32
76,37,32
77,37,32
78,37,32
79,37,32
0,38,32
1,38,32
2,38,32
3,38,32
4,38,32
5,38,32
6,38,32
7,38,32
8,38,32
9,38,32
10,38,32
11,38,32
12,38,32
13,38,32
14,38,32
15,38,32
16,38,32
17,38,32
18,38,32
19,38,32
20,38,32
21,38,32
22,38,32
23,38,32
24,38,32
25,38,32
26,38,32
27,38,32
28,38,32
29,38,32
30,38,32
31,38,32
32,38,32
33,38,32
34,38,32
35,38,32
36,38,32
37,38,32
38,38,32
39,38,32
40,38,32
41,38,32
42,38,32
43,38,32
44,38,32
45,38,32
46,38,32
47,38,32
48,38,32
49,38,32
50,38,32
51,38,32
52,38,32
53,38,32
54,38,32
55,38,32
56,38,32
57,38,32
58,38,32
59,38,32
60,38,32
61,38,32
62,38,32
63,38,32
64,38,32
65,38,32
66,38,32
67,38,32
68,38,32
69,38,32
70,38,32
71,38,32
72,38,32
73,38,32
74,38,32
75,38,32
76,38,32
77,38,32
78,38,32
79,38,32
0,39,32
1,39,32
2,39,32
3,39,32
4,39,32
5,39,32
6,39,32
7,39,32
8,39,32
9,39,32
10,39,32
11,39,32
12,39,32
13,39,32
14,39,32
15,39,32
16,39,32
17,39,32
18,39,32
19,39,32
20,39,32
21,39,32
22,39,32
23,39,32
24,39,32
25,39,32
26,39,32
27,39,32
28,39,32
29,39,32
30,39,32
31,39,32
32,39,32
33,39,32
34,39,32
35,39,32
36,39,32
37,39,32
38,39,32
39,39,32
40,39,32
41,39,32
42,39,32
43,39,32
44,39,32
45,39,32
46,39,32
47,39,32
48,39,32
49,39,32
50,39,32
51,39,32
52,39,32
53,39,32
54,39,32
55,39,32
56,39,32
57,39,32
58,39,32
59,39,32
60,39,32
61,39,32
62,39,32
63,39,32
64,39,32
65,39,32
66,39,32
67,39,32
68,39,32
69,39,32
70,39,32
71,39,32
72,39,32
73,39,32
74,39,32
75,39,32
76,39,32
77,39,32
78,39,32
79,39,32
0,40,32
1,40,32
2,40,32
3,40,32
4,40,32
5,40,32
6,40,32
7,40,32
8,40,32
9,40,32
10,40,32
11,40,32
12,40,32
13,40,32
14,40,32
15,40,32
16,40,32
17,40,32
18,40,32
19,40,32
20,40,32
21,40,32
22,40,32
23,40,32
24,40,32
25,40,32
26,40,32
27,40,32
28,40,32
29,40,32
30,40,32
31,40,32
32,40,32
33,40,32
34,40,32
35,40,32
36,40,32
37,40,32
38,40,32
39,40,32
40,40,32
41,40,32
42,40,32
43,40,32
44,40,32
45,40,32
46,40,32
47,40,32
48,40,32
49,40,32
50,40,32
51,40,32
52,40,32
53,40,32
54,40,32
55,40,32
56,40,32
57,40,32
58,40,32
59,40,32
60,40,32
61,40,32
62,40,32
63,40,32
64,40,32
65,40,32
66,40,32
67,40,32
68,40,32
69,40,32
70,40,32
71,40,32
72,40,32
73,40,32
74,40,32
75,40,32
76,40,32
77,40,32
78,40,32
79,40,32
0,41,32
1,41,32
2,41,32
3,41,32
4,41,32
5,41,32
6,41,32
7,41,32
8,41,32
9,41,32
10,41,32
11,41,32
12,41,32
13,41,32
14,41,32
15,41,32
16,41,32
17,41,32
18,41,32
19,41,32
20,41,32
21,41,32
22,41,32
23,41,32
24,41,32
25,41,32
26,41,32
27,41,32
28,41,32
29,41,32
30,41,32
31,41,32
32,41,32
33,41,32
34,41,32
35,41,32
36,41,32
37,41,32
38,41,32
39,41,32
40,41,32
41,41,32
42,41,32
43,41,32
44,41,32
45,41,32
46,41,32
47,41,32
48,41,32
49,41,32
50,41,32
51,41,32
52,41,32
53,41,32
54,41,32
55,41,32
56,41,32
57,41,32
58,41,32
59,41,32
60,41,32
61,41,32
62,41,32
63,41,32
64,41,32
65,41,32
66,41,32
67,41,32
68,41,32
69,41,32
70,41,32
71,41,32
72,41,32
73,41,32
74,41,32
75,41,32
76,41,32
77,41,32
78,41,32
79,41,32
0,42,32
1,42,32
2,42,32
3,42,32
4,42,32
5,42,32
6,42,32
7,42,32
8,42,32
9,42,32
10,42,32
11,42,32
12,42,32
13,42,32
14,42,32
15,42,32
16,42,32
17,42,32
18,42,32
19,42,32
20,42,32
21,42,32
22,42,32
23,42,32
24,42,32
25,42,32
26,42,32
27,42,32
28,42,32
29,42,32
30,42,32
31,42,32
32,42,32
33,42,32
34,42,32
35,42,32
36,42,32
37,42,32
38,42,32
39,42,32
40,42,32
41,42,32
42,42,32
43,42,32
44,42,32
45,42,32
46,42,32
47,42,32
48,42,32
49,42,32
50,42,32
51,42,32
52,42,32
53,42,32
54,42,32
55,42,32
56,42,32
57,42,32
58,42,32
59,42,32
60,42,32
61,42,32
62,42,32
63,42,32
64,42,32
65,42,32
66,42,32
67,42,32
68,42,32
69,42,32
70,42,32
71,42,32
72,42,32
73,42,32
74,42,32
75,42,32
76,42,32
77,42,32
78,42,32
79,42,32
0,43,32
1,43,32
2,43,32
3,43,32
4,43,32
5,43,32
6,43,32
7,43,32
8,43,32
9,43,32
10,43,32
11,43,32
12,43,32
13,43,32
14,43,32
15,43,32
16,43,32
17,43,32
18,43,32
19,43,32
20,43,32
21,43,32
22,43,32
23,43,32
24,43,32
25,43,32
26,43,32
27,43,32
28,43,32
29,43,32
30,43,32
31,43,32
32,43,32
33,43,32
34,43,32
35,43,32
36,43,32
37,43,32
38,43,32
39,43,32
40,43,32
41,43,32
42,43,32
43,43,32
44,43,32
45,43,32
46,43,32
47,43,32
48,43,32
49,43,32
50,43,32
51,43,32
52,43,32
53,43,32
54,43,32
55,43,32
56,43,32
57,43,32
58,43,32
59,43,32
60,43,32
61,43,32
62,43,32
63,43,32
64,43,32
65,43,32
66,43,32
67,43,32
68,43,32
69,43,32
70,43,32
71,43,32
72,43,32
73,43,32
74,43,32
75,43,32
76,43,32
77,43,32
78,43,32
79,43,32
